iter	Passed	Remaining
3230	27178	14880
3231	27186	14871
3232	27193	14862
3233	27201	14853
3234	27208	14845
3235	27216	14836
3236	27224	14827
3237	27231	14818
3238	27239	14809
3239	27247	14801
3240	27255	14792
3241	27263	14783
3242	27270	14774
3243	27278	14766
3244	27287	14757
3245	27310	14757
3246	27317	14748
3247	27325	14739
3248	27333	14730
3249	27340	14721
3250	27348	14713
3251	27356	14704
3252	27363	14695
3253	27372	14687
3254	27379	14678
3255	27387	14669
3256	27394	14660
3257	27403	14651
3258	27411	14643
3259	27419	14634
3260	27425	14625
3261	27433	14616
3262	27441	14607
3263	27448	14599
3264	27456	14590
3265	27464	14581
3266	27471	14572
3267	27478	14563
3268	27485	14554
3269	27493	14545
3270	27501	14536
3271	27508	14527
3272	27516	14519
3273	27523	14509
3274	27530	14500
3275	27539	14492
3276	27546	14483
3277	27554	14474
3278	27562	14466
3279	27568	14456
3280	27576	14448
3281	27584	14439
3282	27591	14430
3283	27599	14421
3284	27606	14412
3285	27615	14404
3286	27624	14396
3287	27632	14387
3288	27640	14379
3289	27648	14370
3290	27656	14361
3291	27664	14353
3292	27671	14344
3293	27679	14335
3294	27687	14327
3295	27695	14318
3296	27703	14309
3297	27711	14300
3298	27718	14291
3299	27726	14283
3300	27734	14274
3301	27742	14266
3302	27749	14257
3303	27757	14248
3304	27764	14239
3305	27776	14232
3306	27783	14223
3307	27791	14214
3308	27798	14206
3309	27806	14197
3310	27813	14188
3311	27820	14179
3312	27828	14170
3313	27835	14161
3314	27844	14153
3315	27851	14144
3316	27859	14135
3317	27875	14130
3318	27882	14122
3319	27890	14113
3320	27897	14104
3321	27905	14095
3322	27913	14086
3323	27920	14077
3324	27927	14068
3325	27935	14060
3326	27942	14051
3327	27951	14043
3328	27959	14034
3329	27966	14025
3330	27974	14016
3331	27981	14007
3332	27988	13998
3333	27996	13989
3334	28004	13981
3335	28011	13972
3336	28019	13963
3337	28027	13954
3338	28034	13945
3339	28042	13937
3340	28049	13928
3341	28057	13919
3342	28064	13910
3343	28074	13902
3344	28081	13893
3345	28089	13885
3346	28097	13876
3347	28105	13867
3348	28112	13858
3349	28120	13850
3350	28128	13842
3351	28135	13832
3352	28143	13824
3353	28150	13815
3354	28158	13806
3355	28166	13798
3356	28175	13789
3357	28182	13780
3358	28190	13772
3359	28198	13763
3360	28206	13755
3361	28214	13746
3362	28222	13737
3363	28229	13728
3364	28236	13719
3365	28244	13711
3366	28252	13702
3367	28260	13693
3368	28267	13684
3369	28274	13675
3370	28281	13666
3371	28289	13658
3372	28296	13649
3373	28304	13640
3374	28312	13632
3375	28320	13623
3376	28327	13614
3377	28336	13606
3378	28345	13597
3379	28352	13589
3380	28361	13580
3381	28368	13572
3382	28376	13563
3383	28384	13554
3384	28392	13546
3385	28400	13537
3386	28407	13528
3387	28415	13520
3388	28424	13511
3389	28433	13503
3390	28440	13494
3391	28448	13485
3392	28455	13477
3393	28462	13468
3394	28470	13459
3395	28478	13451
3396	28489	13444
3397	28499	13436
3398	28511	13429
3399	28521	13422
3400	28529	13413
3401	28537	13404
3402	28545	13396
3403	28554	13387
3404	28561	13379
3405	28569	13370
3406	28577	13361
3407	28586	13353
3408	28593	13344
3409	28602	13336
3410	28610	13328
3411	28618	13319
3412	28625	13310
3413	28633	13302
3414	28642	13293
3415	28650	13285
3416	28657	13276
3417	28665	13267
3418	28672	13258
3419	28680	13249
3420	28687	13241
3421	28694	13232
3422	28702	13223
3423	28709	13214
3424	28717	13205
3425	28725	13197
3426	28732	13188
3427	28740	13179
3428	28748	13170
3429	28755	13162
3430	28763	13153
3431	28771	13144
3432	28779	13136
3433	28786	13127
3434	28794	13118
3435	28802	13110
3436	28809	13101
3437	28816	13092
3438	28824	13083
3439	28832	13075
3440	28839	13066
3441	28847	13057
3442	28855	13049
3443	28863	13040
3444	28871	13031
3445	28879	13023
3446	28887	13014
3447	28896	13006
3448	28903	12997
3449	28911	12989
3450	28919	12980
3451	28926	12971
3452	28933	12962
3453	28942	12954
3454	28949	12945
3455	28957	12937
3456	28965	12928
3457	28973	12919
3458	28981	12911
3459	28988	12902
3460	28995	12893
3461	29003	12884
3462	29011	12876
3463	29018	12867
3464	29025	12858
3465	29033	12849
3466	29042	12841
3467	29049	12832
3468	29056	12823
3469	29064	12815
3470	29072	12806
3471	29080	12798
3472	29087	12789
3473	29096	12780
3474	29104	12772
3475	29112	12763
3476	29119	12754
3477	29127	12746
3478	29134	12737
3479	29142	12729
3480	29151	12720
3481	29159	12712
3482	29167	12703
3483	29176	12695
3484	29184	12687
3485	29192	12678
3486	29199	12669
3487	29207	12661
3488	29214	12652
3489	29222	12643
3490	29229	12634
3491	29236	12625
3492	29244	12616
3493	29251	12608
3494	29259	12599
3495	29266	12590
3496	29274	12582
3497	29282	12573
3498	29290	12565
3499	29298	12556
3500	29305	12547
3501	29312	12538
3502	29320	12530
3503	29328	12521
3504	29335	12512
3505	29343	12503
3506	29350	12495
3507	29359	12487
3508	29367	12478
3509	29375	12469
3510	29382	12461
3511	29390	12452
3512	29398	12444
3513	29406	12435
3514	29414	12426
3515	29422	12418
3516	29429	12409
3517	29437	12400
3518	29446	12392
3519	29453	12383
3520	29460	12374
3521	29468	12366
3522	29476	12357
3523	29483	12348
3524	29490	12340
3525	29497	12331
3526	29505	12322
3527	29513	12313
3528	29521	12305
3529	29528	12296
3530	29536	12288
3531	29544	12279
3532	29551	12270
3533	29559	12262
3534	29567	12253
3535	29574	12244
3536	29582	12236
3537	29593	12228
3538	29600	12220
3539	29608	12211
3540	29615	12202
3541	29623	12193
3542	29630	12185
3543	29638	12176
3544	29645	12167
3545	29653	12158
3546	29660	12150
3547	29669	12141
3548	29677	12133
3549	29685	12125
3550	29692	12116
3551	29700	12107
3552	29707	12098
3553	29715	12090
3554	29723	12081
3555	29730	12072
3556	29738	12064
3557	29746	12055
3558	29753	12046
3559	29761	12038
3560	29768	12029
3561	29777	12021
3562	29785	12012
3563	29793	12004
3564	29801	11995
3565	29807	11986
3566	29814	11977
3567	29822	11969
3568	29830	11960
3569	29838	11952
3570	29846	11943
3571	29853	11934
3572	29861	11926
3573	29869	11917
3574	29877	11909
3575	29885	11900
3576	29893	11892
3577	29901	11883
3578	29908	11874
3579	29915	11866
3580	29922	11857
3581	29930	11848
3582	29937	11839
3583	29945	11831
3584	29952	11822
3585	29960	11813
3586	29968	11805
3587	29975	11796
3588	29982	11787
3589	29990	11779
3590	29998	11770
3591	30006	11762
3592	30014	11753
3593	30021	11744
3594	30029	11736
3595	30037	11727
3596	30045	11718
3597	30052	11710
3598	30060	11701
3599	30069	11693
3600	30077	11685
3601	30085	11676
3602	30094	11668
3603	30101	11659
3604	30109	11651
3605	30116	11642
3606	30124	11633
3607	30131	11625
3608	30139	11616
3609	30149	11608
3610	30157	11600
3611	30165	11592
3612	30173	11583
3613	30183	11575
3614	30190	11566
3615	30198	11558
3616	30205	11549
3617	30213	11540
3618	30221	11532
3619	30229	11524
3620	30237	11515
3621	30245	11506
3622	30252	11498
3623	30260	11489
3624	30268	11481
3625	30275	11472
3626	30283	11463
3627	30291	11455
3628	30299	11446
3629	30308	11438
3630	30316	11430
3631	30323	11421
3632	30330	11412
3633	30339	11404
3634	30348	11396
3635	30356	11387
3636	30364	11379
3637	30372	11370
3638	30380	11362
3639	30387	11353
3640	30395	11345
3641	30403	11336
3642	30411	11327
3643	30418	11319
3644	30426	11310
3645	30433	11302
3646	30442	11293
3647	30450	11285
3648	30457	11276
3649	30465	11268
3650	30473	11259
3651	30481	11250
3652	30488	11242
3653	30495	11233
3654	30503	11224
3655	30510	11216
3656	30517	11207
3657	30525	11198
3658	30533	11190
3659	30540	11181
3660	30548	11173
3661	30556	11164
3662	30564	11155
3663	30572	11147
3664	30580	11138
3665	30589	11131
3666	30597	11122
3667	30605	11114
3668	30613	11105
3669	30621	11097
3670	30628	11088
3671	30635	11079
3672	30642	11070
3673	30651	11062
3674	30658	11053
3675	30665	11044
3676	30673	11036
3677	30680	11027
3678	30688	11019
3679	30695	11010
3680	30703	11001
3681	30710	10993
3682	30718	10984
3683	30726	10976
3684	30734	10967
3685	30741	10958
3686	30749	10950
3687	30756	10941
3688	30764	10933
3689	30772	10924
3690	30780	10916
3691	30788	10907
3692	30795	10899
3693	30803	10890
3694	30811	10881
3695	30819	10873
3696	30827	10864
3697	30834	10856
3698	30842	10847
3699	30851	10839
3700	30858	10831
3701	30868	10823
3702	30876	10814
3703	30884	10806
3704	30891	10797
3705	30899	10789
3706	30906	10780
3707	30914	10771
3708	30923	10763
3709	30931	10755
3710	30939	10746
3711	30948	10738
3712	30955	10729
3713	30962	10721
3714	30971	10712
3715	30978	10704
3716	30986	10695
3717	30993	10686
3718	31001	10678
3719	31008	10669
3720	31016	10661
3721	31024	10652
3722	31031	10643
3723	31039	10635
3724	31047	10626
3725	31055	10618
3726	31063	10609
3727	31072	10601
3728	31079	10593
3729	31087	10584
3730	31095	10576
3731	31102	10567
3732	31110	10559
3733	31118	10550
3734	31126	10542
3735	31134	10533
3736	31142	10525
3737	31149	10516
3738	31156	10507
3739	31164	10499
3740	31171	10490
3741	31180	10482
3742	31187	10473
3743	31196	10465
3744	31204	10456
3745	31212	10448
3746	31219	10439
3747	31227	10431
3748	31235	10423
3749	31244	10414
3750	31252	10406
3751	31260	10397
3752	31267	10389
3753	31274	10380
3754	31282	10371
3755	31290	10363
3756	31297	10354
3757	31305	10346
3758	31313	10337
3759	31321	10329
3760	31329	10321
3761	31336	10312
3762	31344	10303
3763	31352	10295
3764	31360	10287
3765	31368	10278
3766	31376	10269
3767	31383	10261
3768	31390	10252
3769	31397	10243
3770	31405	10235
3771	31413	10226
3772	31420	10218
3773	31428	10209
3774	31436	10201
3775	31443	10192
3776	31450	10183
3777	31459	10175
3778	31466	10166
3779	31474	10158
3780	31481	10149
3781	31488	10140
3782	31496	10132
3783	31503	10123
3784	31511	10115
3785	31519	10106
3786	31527	10098
3787	31535	10090
3788	31543	10081
3789	31551	10073
3790	31559	10064
3791	31567	10056
3792	31576	10048
3793	31583	10039
3794	31591	10031
3795	31599	10022
3796	31608	10014
3797	31616	10005
3798	31624	9997
3799	31631	9989
3800	31639	9980
3801	31647	9971
3802	31655	9963
3803	31662	9954
3804	31670	9946
3805	31677	9937
3806	31685	9929
3807	31692	9920
3808	31700	9912
3809	31708	9903
3810	31715	9895
3811	31723	9886
3812	31731	9878
3813	31739	9869
3814	31747	9861
3815	31754	9852
3816	31762	9844
3817	31770	9835
3818	31778	9827
3819	31786	9818
3820	31794	9810
3821	31801	9801
3822	31809	9793
3823	31818	9785
3824	31826	9776
3825	31833	9768
3826	31841	9759
3827	31849	9751
3828	31856	9742
3829	31864	9734
3830	31872	9725
3831	31879	9717
3832	31887	9708
3833	31895	9699
3834	31903	9691
3835	31910	9682
3836	31918	9674
3837	31925	9665
3838	31932	9657
3839	31941	9648
3840	31948	9640
3841	31956	9631
3842	31964	9623
3843	31972	9614
3844	31979	9606
3845	31987	9597
3846	31995	9589
3847	32003	9581
3848	32011	9572
3849	32019	9564
3850	32027	9555
3851	32035	9547
3852	32044	9539
3853	32052	9530
3854	32060	9522
3855	32068	9514
3856	32076	9505
3857	32083	9497
3858	32091	9488
3859	32100	9480
3860	32107	9471
3861	32115	9463
3862	32122	9454
3863	32130	9446
3864	32138	9437
3865	32146	9429
3866	32153	9420
3867	32162	9412
3868	32171	9404
3869	32179	9396
3870	32186	9387
3871	32195	9379
3872	32204	9371
3873	32212	9362
3874	32220	9354
3875	32228	9345
3876	32235	9337
3877	32243	9328
3878	32250	9320
3879	32258	9311
3880	32265	9303
3881	32274	9294
3882	32281	9286
3883	32290	9278
3884	32297	9269
3885	32307	9261
3886	32315	9253
3887	32322	9244
3888	32331	9236
3889	32339	9227
3890	32347	9219
3891	32354	9211
3892	32362	9202
3893	32370	9194
3894	32378	9185
3895	32385	9177
3896	32395	9169
3897	32403	9160
3898	32411	9152
3899	32418	9143
3900	32425	9135
3901	32433	9126
3902	32440	9117
3903	32448	9109
3904	32456	9101
3905	32463	9092
3906	32471	9084
3907	32478	9075
3908	32486	9067
3909	32494	9058
3910	32502	9050
3911	32511	9041
3912	32518	9033
3913	32527	9025
3914	32535	9016
3915	32543	9008
3916	32553	9000
3917	32560	8992
3918	32569	8983
3919	32577	8975
3920	32584	8966
3921	32591	8958
3922	32599	8949
3923	32605	8940
3924	32614	8932
3925	32621	8923
3926	32630	8915
3927	32637	8907
3928	32645	8898
3929	32652	8890
3930	32660	8881
3931	32668	8873
3932	32676	8864
3933	32683	8856
3934	32690	8847
3935	32698	8839
3936	32706	8830
3937	32713	8822
3938	32720	8813
3939	32728	8805
3940	32736	8796
3941	32743	8788
3942	32751	8779
3943	32758	8771
3944	32767	8762
3945	32775	8754
3946	32782	8745
3947	32790	8737
3948	32797	8728
3949	32807	8721
3950	32815	8712
3951	32823	8704
3952	32831	8695
3953	32839	8687
3954	32848	8679
3955	32856	8670
3956	32864	8662
3957	32872	8654
3958	32880	8645
3959	32888	8637
3960	32895	8628
3961	32903	8620
3962	32910	8611
3963	32919	8603
3964	32927	8595
3965	32935	8586
3966	32942	8578
3967	32949	8569
3968	32957	8561
3969	32965	8552
3970	32973	8544
3971	32980	8535
3972	32988	8527
3973	32995	8518
3974	33003	8510
3975	33010	8501
3976	33019	8493
3977	33027	8485
3978	33034	8476
3979	33042	8468
3980	33050	8459
3981	33057	8451
3982	33065	8442
3983	33073	8434
3984	33080	8425
3985	33088	8417
3986	33096	8409
3987	33104	8400
3988	33111	8392
3989	33119	8383
3990	33127	8375
3991	33135	8366
3992	33142	8358
3993	33149	8349
3994	33157	8341
3995	33165	8332
3996	33173	8324
3997	33180	8315
3998	33188	8307
3999	33196	8299
4000	33204	8290
4001	33211	8282
4002	33219	8273
4003	33227	8265
4004	33235	8256
4005	33241	8248
4006	33250	8239
4007	33257	8231
4008	33265	8222
4009	33274	8214
4010	33282	8206
4011	33291	8198
4012	33300	8190
4013	33307	8181
4014	33314	8173
4015	33322	8164
4016	33329	8156
4017	33337	8147
4018	33345	8139
4019	33352	8130
4020	33360	8122
4021	33368	8114
4022	33376	8105
4023	33384	8097
4024	33392	8088
4025	33400	8080
4026	33407	8071
4027	33415	8063
4028	33422	8054
4029	33429	8046
4030	33437	8037
4031	33444	8029
4032	33453	8021
4033	33460	8012
4034	33467	8004
4035	33475	7995
4036	33483	7987
4037	33490	7978
4038	33498	7970
4039	33505	7961
4040	33513	7953
4041	33521	7945
4042	33529	7936
4043	33541	7929
4044	33551	7921
4045	33558	7912
4046	33567	7904
4047	33574	7896
4048	33582	7887
4049	33590	7879
4050	33598	7870
4051	33606	7862
4052	33614	7854
4053	33622	7845
4054	33629	7837
4055	33637	7828
4056	33644	7820
4057	33651	7811
4058	33660	7803
4059	33668	7795
4060	33675	7786
4061	33683	7778
4062	33691	7769
4063	33699	7761
4064	33706	7752
4065	33714	7744
4066	33721	7736
4067	33729	7727
4068	33736	7719
4069	33744	7710
4070	33751	7702
4071	33759	7693
4072	33767	7685
4073	33775	7677
4074	33784	7668
4075	33792	7660
4076	33800	7652
4077	33807	7643
4078	33815	7635
4079	33823	7626
4080	33830	7618
4081	33837	7609
4082	33845	7601
4083	33852	7592
4084	33861	7584
4085	33868	7576
4086	33875	7567
4087	33884	7559
4088	33891	7550
4089	33898	7542
4090	33906	7533
4091	33913	7525
4092	33921	7516
4093	33928	7508
4094	33936	7499
4095	33943	7491
4096	33951	7483
4097	33959	7474
4098	33967	7466
4099	33975	7458
4100	33982	7449
4101	33991	7441
4102	33999	7432
4103	34006	7424
4104	34014	7416
4105	34022	7407
4106	34030	7399
4107	34038	7391
4108	34046	7382
4109	34054	7374
4110	34062	7365
4111	34070	7357
4112	34077	7349
4113	34085	7340
4114	34093	7332
4115	34101	7323
4116	34108	7315
4117	34118	7307
4118	34126	7299
4119	34133	7290
4120	34141	7282
4121	34149	7274
4122	34157	7265
4123	34164	7257
4124	34172	7248
4125	34180	7240
4126	34188	7232
4127	34196	7223
4128	34203	7215
4129	34211	7206
4130	34219	7198
4131	34226	7189
4132	34233	7181
4133	34241	7172
4134	34248	7164
4135	34256	7156
4136	34264	7147
4137	34271	7139
4138	34279	7130
4139	34287	7122
4140	34295	7114
4141	34303	7105
4142	34311	7097
4143	34320	7089
4144	34327	7080
4145	34335	7072
4146	34342	7063
4147	34351	7055
4148	34358	7047
4149	34366	7039
4150	34374	7030
4151	34382	7022
4152	34389	7013
4153	34397	7005
4154	34405	6996
4155	34412	6988
4156	34420	6980
4157	34427	6971
4158	34435	6963
4159	34442	6954
4160	34450	6946
4161	34457	6937
4162	34465	6929
4163	34473	6921
4164	34481	6912
4165	34488	6904
4166	34496	6895
4167	34504	6887
4168	34511	6879
4169	34522	6871
4170	34529	6862
4171	34537	6854
4172	34544	6846
4173	34552	6837
4174	34558	6829
4175	34566	6820
4176	34574	6812
4177	34581	6803
4178	34589	6795
4179	34597	6786
4180	34604	6778
4181	34613	6770
4182	34620	6761
4183	34628	6753
4184	34636	6745
4185	34644	6736
4186	34653	6728
4187	34660	6720
4188	34667	6711
4189	34675	6703
4190	34682	6694
4191	34689	6686
4192	34696	6677
4193	34704	6669
4194	34712	6661
4195	34719	6652
4196	34727	6644
4197	34735	6635
4198	34742	6627
4199	34750	6619
4200	34758	6610
4201	34765	6602
4202	34774	6594
4203	34781	6585
4204	34789	6577
4205	34797	6568
4206	34804	6560
4207	34812	6552
4208	34820	6543
4209	34829	6535
4210	34836	6527
4211	34844	6518
4212	34851	6510
4213	34859	6502
4214	34866	6493
4215	34874	6485
4216	34882	6476
4217	34890	6468
4218	34898	6460
4219	34906	6451
4220	34914	6443
4221	34923	6435
4222	34931	6427
4223	34938	6418
4224	34945	6410
4225	34953	6401
4226	34961	6393
4227	34968	6385
4228	34977	6376
4229	34984	6368
4230	34991	6359
4231	34999	6351
4232	35007	6343
4233	35014	6334
4234	35022	6326
4235	35029	6317
4236	35036	6309
4237	35044	6301
4238	35052	6292
4239	35060	6284
4240	35068	6276
4241	35075	6267
4242	35083	6259
4243	35091	6250
4244	35099	6242
4245	35106	6234
4246	35113	6225
4247	35121	6217
4248	35129	6208
4249	35137	6200
4250	35144	6192
4251	35152	6183
4252	35160	6175
4253	35168	6167
4254	35176	6159
4255	35184	6150
4256	35192	6142
4257	35200	6134
4258	35208	6125
4259	35215	6117
4260	35223	6108
4261	35231	6100
4262	35240	6092
4263	35247	6083
4264	35254	6075
4265	35262	6067
4266	35272	6059
4267	35279	6050
4268	35287	6042
4269	35295	6034
4270	35303	6025
4271	35311	6017
4272	35319	6009
4273	35327	6000
4274	35334	5992
4275	35342	5984
4276	35349	5975
4277	35357	5967
4278	35365	5958
4279	35373	5950
4280	35380	5942
4281	35388	5933
4282	35395	5925
4283	35403	5917
4284	35411	5908
4285	35418	5900
4286	35427	5892
4287	35434	5883
4288	35442	5875
4289	35449	5867
4290	35458	5858
4291	35465	5850
4292	35473	5842
4293	35481	5833
4294	35490	5825
4295	35498	5817
4296	35507	5809
4297	35515	5800
4298	35524	5792
4299	35531	5784
4300	35538	5775
4301	35545	5767
4302	35553	5759
4303	35561	5750
4304	35569	5742
4305	35576	5733
4306	35584	5725
4307	35591	5717
4308	35599	5708
4309	35607	5700
4310	35615	5692
4311	35622	5683
4312	35629	5675
4313	35637	5666
4314	35644	5658
4315	35651	5650
4316	35660	5641
4317	35668	5633
4318	35675	5625
4319	35683	5616
4320	35691	5608
4321	35699	5600
4322	35706	5591
4323	35714	5583
4324	35721	5575
4325	35729	5566
4326	35737	5558
4327	35744	5549
4328	35752	5541
4329	35760	5533
4330	35768	5525
4331	35776	5516
4332	35784	5508
4333	35792	5500
4334	35800	5491
4335	35807	5483
4336	35814	5475
4337	35822	5466
4338	35830	5458
4339	35838	5450
4340	35845	5441
4341	35853	5433
4342	35861	5424
4343	35869	5416
4344	35876	5408
4345	35883	5399
4346	35891	5391
4347	35899	5383
4348	35907	5374
4349	35915	5366
4350	35922	5358
4351	35929	5349
4352	35936	5341
4353	35944	5333
4354	35952	5324
4355	35959	5316
4356	35967	5307
4357	35974	5299
4358	35982	5291
4359	35990	5283
4360	35998	5274
4361	36006	5266
4362	36013	5258
4363	36021	5249
4364	36028	5241
4365	36037	5233
4366	36044	5224
4367	36052	5216
4368	36059	5207
4369	36067	5199
4370	36075	5191
4371	36083	5183
4372	36090	5174
4373	36098	5166
4374	36107	5158
4375	36115	5149
4376	36123	5141
4377	36131	5133
4378	36139	5125
4379	36146	5116
4380	36154	5108
4381	36161	5099
4382	36169	5091
4383	36176	5083
4384	36184	5074
4385	36191	5066
4386	36199	5058
4387	36207	5049
4388	36215	5041
4389	36223	5033
4390	36230	5024
4391	36238	5016
4392	36246	5008
4393	36253	4999
4394	36261	4991
4395	36268	4983
4396	36276	4974
4397	36284	4966
4398	36291	4958
4399	36298	4949
4400	36307	4941
4401	36315	4933
4402	36322	4924
4403	36330	4916
4404	36340	4908
4405	36347	4900
4406	36355	4891
4407	36364	4883
4408	36371	4875
4409	36378	4866
4410	36385	4858
4411	36393	4850
4412	36401	4842
4413	36409	4833
4414	36417	4825
4415	36425	4817
4416	36433	4808
4417	36440	4800
4418	36448	4792
4419	36456	4783
4420	36464	4775
4421	36474	4767
4422	36483	4759
4423	36491	4751
4424	36499	4742
4425	36506	4734
4426	36513	4726
4427	36520	4717
4428	36528	4709
4429	36535	4700
4430	36543	4692
4431	36551	4684
4432	36559	4676
4433	36566	4667
4434	36573	4659
4435	36581	4651
4436	36589	4642
4437	36597	4634
4438	36605	4626
4439	36613	4617
4440	36621	4609
4441	36628	4601
4442	36636	4593
4443	36644	4584
4444	36652	4576
4445	36659	4568
4446	36667	4559
4447	36674	4551
4448	36681	4542
4449	36689	4534
4450	36697	4526
4451	36705	4518
4452	36712	4509
4453	36720	4501
4454	36728	4493
4455	36736	4484
4456	36743	4476
4457	36751	4468
4458	36758	4459
4459	36765	4451
4460	36774	4443
4461	36782	4434
4462	36789	4426
4463	36797	4418
4464	36805	4410
4465	36813	4401
4466	36821	4393
4467	36828	4385
4468	36835	4376
4469	36843	4368
4470	36850	4360
4471	36857	4351
4472	36865	4343
4473	36872	4335
4474	36880	4326
4475	36889	4318
4476	36896	4310
4477	36904	4301
4478	36912	4293
4479	36920	4285
4480	36928	4277
4481	36936	4268
4482	36943	4260
4483	36951	4252
4484	36958	4243
4485	36968	4235
4486	36978	4227
4487	36985	4219
4488	36993	4211
4489	37000	4202
4490	37009	4194
4491	37017	4186
4492	37024	4177
4493	37031	4169
4494	37039	4161
4495	37047	4152
4496	37055	4144
4497	37062	4136
4498	37069	4127
4499	37077	4119
4500	37085	4111
4501	37093	4103
4502	37101	4094
4503	37108	4086
4504	37117	4078
4505	37124	4070
4506	37131	4061
4507	37139	4053
4508	37146	4044
4509	37154	4036
4510	37161	4028
4511	37169	4020
4512	37176	4011
4513	37184	4003
4514	37191	3995
4515	37199	3986
4516	37207	3978
4517	37215	3970
4518	37223	3962
4519	37231	3953
4520	37240	3945
4521	37248	3937
4522	37256	3929
4523	37264	3920
4524	37271	3912
4525	37279	3904
4526	37287	3895
4527	37295	3887
4528	37302	3879
4529	37310	3871
4530	37317	3862
4531	37325	3854
4532	37332	3846
4533	37339	3837
4534	37347	3829
4535	37355	3821
4536	37363	3812
4537	37370	3804
4538	37379	3796
4539	37387	3788
4540	37394	3779
4541	37402	3771
4542	37409	3763
4543	37417	3754
4544	37424	3746
4545	37432	3738
4546	37440	3730
4547	37447	3721
4548	37456	3713
4549	37464	3705
4550	37472	3697
4551	37480	3688
4552	37488	3680
4553	37496	3672
4554	37504	3663
4555	37511	3655
4556	37519	3647
4557	37527	3639
4558	37534	3630
4559	37542	3622
4560	37549	3614
4561	37557	3605
4562	37565	3597
4563	37572	3589
4564	37580	3581
4565	37587	3572
4566	37595	3564
4567	37603	3556
4568	37610	3547
4569	37619	3539
4570	37626	3531
4571	37633	3523
4572	37641	3514
4573	37649	3506
4574	37656	3498
4575	37664	3489
4576	37670	3481
4577	37678	3473
4578	37685	3464
4579	37693	3456
4580	37702	3448
4581	37709	3440
4582	37716	3431
4583	37724	3423
4584	37732	3415
4585	37739	3406
4586	37747	3398
4587	37755	3390
4588	37763	3382
4589	37770	3373
4590	37778	3365
4591	37786	3357
4592	37794	3349
4593	37801	3340
4594	37809	3332
4595	37817	3324
4596	37824	3315
4597	37831	3307
4598	37839	3299
4599	37847	3291
4600	37855	3282
4601	37862	3274
4602	37870	3266
4603	37877	3257
4604	37884	3249
4605	37893	3241
4606	37900	3233
4607	37909	3224
4608	37917	3216
4609	37925	3208
4610	37932	3200
4611	37940	3191
4612	37948	3183
4613	37955	3175
4614	37963	3167
4615	37970	3158
4616	37978	3150
4617	37986	3142
4618	37994	3133
4619	38001	3125
4620	38009	3117
4621	38017	3109
4622	38025	3100
4623	38033	3092
4624	38041	3084
4625	38048	3076
4626	38057	3067
4627	38066	3059
4628	38074	3051
4629	38082	3043
4630	38090	3035
4631	38098	3026
4632	38106	3018
4633	38113	3010
4634	38121	3002
4635	38128	2993
4636	38136	2985
4637	38143	2977
4638	38150	2968
4639	38158	2960
4640	38166	2952
4641	38174	2944
4642	38182	2935
4643	38190	2927
4644	38202	2919
4645	38210	2911
4646	38218	2903
4647	38225	2894
4648	38233	2886
4649	38241	2878
4650	38249	2870
4651	38256	2861
4652	38263	2853
4653	38271	2845
4654	38279	2837
4655	38286	2828
4656	38294	2820
4657	38301	2812
4658	38308	2803
4659	38315	2795
4660	38323	2787
4661	38331	2779
4662	38339	2770
4663	38347	2762
4664	38355	2754
4665	38363	2746
4666	38371	2737
4667	38379	2729
4668	38387	2721
4669	38396	2713
4670	38404	2704
4671	38411	2696
4672	38419	2688
4673	38427	2680
4674	38436	2672
4675	38444	2663
4676	38453	2655
4677	38461	2647
4678	38469	2639
4679	38476	2630
4680	38484	2622
4681	38491	2614
4682	38499	2606
4683	38507	2597
4684	38514	2589
4685	38522	2581
4686	38530	2573
4687	38538	2564
4688	38546	2556
4689	38554	2548
4690	38561	2540
4691	38570	2531
4692	38578	2523
4693	38585	2515
4694	38593	2507
4695	38601	2498
4696	38609	2490
4697	38616	2482
4698	38624	2474
4699	38632	2465
4700	38640	2457
4701	38647	2449
4702	38655	2441
4703	38662	2432
4704	38671	2424
4705	38678	2416
4706	38687	2408
4707	38695	2399
4708	38702	2391
4709	38709	2383
4710	38717	2375
4711	38725	2366
4712	38733	2358
4713	38741	2350
4714	38749	2342
4715	38757	2333
4716	38764	2325
4717	38772	2317
4718	38779	2309
4719	38786	2300
4720	38794	2292
4721	38803	2284
4722	38811	2276
4723	38818	2267
4724	38826	2259
4725	38834	2251
4726	38841	2243
4727	38848	2234
4728	38856	2226
4729	38864	2218
4730	38871	2210
4731	38879	2201
4732	38887	2193
4733	38895	2185
4734	38903	2177
4735	38911	2169
4736	38919	2160
4737	38926	2152
4738	38935	2144
4739	38942	2136
4740	38949	2127
4741	38957	2119
4742	38966	2111
4743	38973	2103
4744	38981	2094
4745	38988	2086
4746	38996	2078
4747	39004	2070
4748	39012	2061
4749	39019	2053
4750	39027	2045
4751	39034	2037
4752	39043	2028
4753	39051	2020
4754	39058	2012
4755	39066	2004
4756	39073	1995
4757	39081	1987
4758	39088	1979
4759	39096	1971
4760	39102	1962
4761	39111	1954
4762	39119	1946
4763	39126	1938
4764	39133	1929
4765	39141	1921
4766	39148	1913
4767	39156	1905
4768	39164	1897
4769	39171	1888
4770	39179	1880
4771	39187	1872
4772	39195	1864
4773	39204	1855
4774	39211	1847
4775	39218	1839
4776	39226	1831
4777	39234	1822
4778	39242	1814
4779	39249	1806
4780	39257	1798
4781	39264	1789
4782	39272	1781
4783	39279	1773
