iter	MAPE	RMSE	R2	MAE
2762	0.007995957229	0.1534033085	0.9714188806	0.1063918831
2763	0.007995852217	0.1533990625	0.9714204628	0.1063905929
2764	0.007995525141	0.1533927897	0.9714228001	0.1063857401
2765	0.007995164812	0.153382299	0.9714267088	0.1063813523
2766	0.007994957172	0.1533784192	0.9714281543	0.1063786017
2767	0.007994640234	0.1533701742	0.9714312261	0.1063748366
2768	0.007994307516	0.1533640375	0.9714335122	0.1063702846
2769	0.007994007024	0.1533592495	0.9714352958	0.1063662745
2770	0.007993696215	0.1533529002	0.9714376611	0.1063620672
2771	0.007993309758	0.1533420324	0.9714417092	0.1063574365
2772	0.007993094097	0.1533398025	0.9714425398	0.1063541147
2773	0.007992241851	0.1533303145	0.9714460737	0.1063419311
2774	0.007992114098	0.1533283271	0.9714468139	0.1063401696
2775	0.007991814278	0.1533223223	0.9714490503	0.1063357578
2776	0.007991527619	0.1533168297	0.9714510959	0.1063321392
2777	0.007991199846	0.1533071628	0.9714546959	0.1063280408
2778	0.007990939059	0.1533042736	0.9714557718	0.1063241116
2779	0.007990631287	0.1532965454	0.9714586496	0.1063204329
2780	0.007990363707	0.1532887371	0.9714615571	0.1063168891
2781	0.007989917115	0.1532780452	0.9714655381	0.1063107925
2782	0.007989563917	0.1532714933	0.9714679774	0.1063061196
2783	0.007988810697	0.1532619305	0.9714715377	0.1062958257
2784	0.007988490849	0.1532584488	0.9714728338	0.1062913498
2785	0.007988242225	0.1532534373	0.9714746994	0.1062878643
2786	0.007987788804	0.1532479594	0.9714767386	0.1062817504
2787	0.007987407652	0.1532371976	0.9714807446	0.1062770452
2788	0.007987304385	0.1532343598	0.9714818008	0.1062757462
2789	0.007986957403	0.153225063	0.9714852612	0.1062713987
2790	0.007986529015	0.1532155455	0.9714888034	0.1062658735
2791	0.007986422897	0.1532121916	0.9714900516	0.1062646368
2792	0.007986159483	0.1532032878	0.9714933652	0.1062613476
2793	0.007985860098	0.1531949538	0.9714964665	0.1062576344
2794	0.007985611657	0.1531896522	0.9714984393	0.1062542596
2795	0.007984961123	0.1531785925	0.9715025546	0.1062456943
2796	0.007984600705	0.1531668842	0.9715069109	0.1062410348
2797	0.007984287629	0.1531603028	0.9715093594	0.106236824
2798	0.007984025802	0.1531535671	0.9715118653	0.1062334276
2799	0.007983869109	0.1531499627	0.9715132062	0.1062314759
2800	0.007983730739	0.1531471834	0.9715142401	0.1062297113
2801	0.007983520319	0.1531425634	0.9715159588	0.1062268831
2802	0.007983261264	0.1531381216	0.9715176111	0.1062232138
2803	0.007983131776	0.1531354834	0.9715185924	0.1062215634
2804	0.007982954345	0.153133574	0.9715193027	0.1062190089
2805	0.007982771909	0.1531311844	0.9715201915	0.1062163345
2806	0.007982184102	0.1531230331	0.9715232235	0.1062083671
2807	0.007982116747	0.1531205953	0.9715241302	0.1062074039
2808	0.007981840111	0.1531113859	0.9715275554	0.1062039058
2809	0.007981561531	0.1531069628	0.9715292004	0.1061997983
2810	0.007981223153	0.1531002467	0.9715316981	0.106194721
2811	0.007980704205	0.1530910413	0.9715351214	0.1061879119
2812	0.007980260335	0.153086223	0.9715369132	0.1061815126
2813	0.007979925513	0.1530774501	0.9715401754	0.1061772196
2814	0.007979823621	0.1530742185	0.971541377	0.106175748
2815	0.007979443656	0.1530594215	0.9715468787	0.1061708844
2816	0.007979126442	0.1530508293	0.9715500731	0.1061667157
2817	0.007978824052	0.1530453689	0.971552103	0.106162206
2818	0.007978490022	0.1530350741	0.9715559301	0.1061581025
2819	0.007978060525	0.1530236266	0.9715601853	0.1061527016
2820	0.007977726848	0.1530141984	0.9715636898	0.106148309
2821	0.007977409113	0.1530085356	0.9715657944	0.1061438171
2822	0.00797711039	0.1530019204	0.9715682531	0.106140071
2823	0.007977073612	0.1530009826	0.9715686016	0.1061395983
2824	0.007976849777	0.1529955062	0.9715706369	0.1061369186
2825	0.007976379691	0.1529880889	0.9715733933	0.1061303522
2826	0.007976225358	0.1529862237	0.9715740865	0.1061281734
2827	0.007976039275	0.1529813188	0.9715759092	0.1061256051
2828	0.007975642109	0.1529711293	0.9715796955	0.1061207224
2829	0.007975371841	0.1529658422	0.97158166	0.106117223
2830	0.007974934471	0.15295906	0.97158418	0.1061111025
2831	0.007974600363	0.1529503721	0.9715874079	0.1061069392
2832	0.007974314447	0.1529435169	0.9715899547	0.1061031796
2833	0.007974110248	0.1529342789	0.9715933866	0.1061006915
2834	0.007973748945	0.1529297264	0.9715950778	0.1060957541
2835	0.007973473691	0.1529219521	0.9715979657	0.1060921896
2836	0.0079732734	0.152918648	0.971599193	0.1060893617
2837	0.0079729922	0.1529144658	0.9716007465	0.1060856593
2838	0.007972570563	0.1529043712	0.9716044959	0.1060806263
2839	0.007972313165	0.1528977751	0.9716069457	0.106077259
2840	0.007972127107	0.1528918935	0.9716091301	0.1060749117
2841	0.00797182027	0.1528851249	0.9716116438	0.1060708146
2842	0.007971479053	0.1528770616	0.9716146382	0.1060664464
2843	0.007970991652	0.1528670688	0.9716183489	0.1060601664
2844	0.007970521192	0.1528531595	0.9716235135	0.1060546011
2845	0.007970197086	0.1528483533	0.971625298	0.1060498689
2846	0.007969962733	0.1528402279	0.9716283147	0.1060468236
2847	0.007969668712	0.1528357472	0.9716299782	0.1060426205
2848	0.007969392705	0.1528259466	0.9716336165	0.1060394102
2849	0.00796918878	0.152821325	0.9716353321	0.1060368422
2850	0.007968740082	0.1528157351	0.9716374071	0.1060302245
2851	0.007968264321	0.1528072902	0.9716405418	0.1060237134
2852	0.007967944365	0.1527993305	0.9716434962	0.1060198213
2853	0.007967434339	0.1527898635	0.9716470099	0.1060131168
2854	0.007966898397	0.1527838314	0.9716492486	0.106005342
2855	0.007966761786	0.1527799331	0.9716506953	0.1060036104
2856	0.007966333268	0.1527719626	0.9716536532	0.1059974951
2857	0.007966115274	0.1527620093	0.9716573466	0.1059946323
2858	0.007965922371	0.1527572849	0.9716590997	0.1059921501
2859	0.007965595367	0.1527480909	0.9716625111	0.1059881699
2860	0.007965387832	0.152744061	0.9716640063	0.105985292
2861	0.00796483418	0.1527345829	0.9716675228	0.1059776055
2862	0.007964718783	0.1527310474	0.9716688345	0.1059759439
2863	0.007964555117	0.1527262997	0.9716705958	0.1059738242
2864	0.007964239336	0.1527181471	0.9716736202	0.1059698658
2865	0.007963843431	0.1527083384	0.9716772588	0.1059646729
2866	0.007963552846	0.1527006689	0.9716801036	0.1059610295
2867	0.00796326357	0.1526923405	0.9716831927	0.1059572191
2868	0.007962908633	0.1526867674	0.9716852597	0.1059519581
2869	0.007962530636	0.1526756527	0.9716893819	0.1059470337
2870	0.007962155728	0.1526697677	0.9716915643	0.105941879
2871	0.007961790592	0.1526637846	0.9716937831	0.1059368722
2872	0.007961675989	0.1526589257	0.9716955849	0.1059353375
2873	0.007961341273	0.1526510117	0.9716985195	0.1059310329
2874	0.007960955398	0.1526450264	0.9717007388	0.1059258457
2875	0.007960578023	0.1526359437	0.9717041064	0.1059212168
2876	0.007960240101	0.1526276605	0.9717071775	0.1059166644
2877	0.00796017714	0.1526256811	0.9717079113	0.1059156621
2878	0.007959620096	0.1526137303	0.9717123417	0.105908555
2879	0.007959063815	0.1526020921	0.971716656	0.1059012004
2880	0.007958595009	0.1525960866	0.971718882	0.105894491
2881	0.007958237042	0.1525905245	0.9717209437	0.1058896574
2882	0.007957996927	0.1525854128	0.9717228383	0.105886482
2883	0.007957515091	0.1525798057	0.9717249165	0.1058799294
2884	0.007957236432	0.1525728006	0.9717275127	0.1058763722
2885	0.007956962691	0.1525669229	0.971729691	0.105872618
2886	0.007956239527	0.1525586175	0.9717327689	0.1058621597
2887	0.007955882953	0.1525507363	0.9717356894	0.1058575851
2888	0.00795551441	0.1525454278	0.9717376564	0.1058524425
2889	0.007955231504	0.1525383695	0.9717402718	0.1058490139
2890	0.007954897613	0.1525312522	0.9717429089	0.1058447058
2891	0.007954577563	0.1525265137	0.9717446645	0.1058399708
2892	0.007954460896	0.1525218049	0.9717464091	0.1058386452
2893	0.007954139648	0.1525115475	0.9717502092	0.105834489
2894	0.007953881162	0.1525062291	0.9717521794	0.105831154
2895	0.007953608242	0.1525008532	0.9717541708	0.1058276737
2896	0.00795348004	0.1524985442	0.9717550262	0.1058258498
2897	0.007953375713	0.1524954029	0.9717561898	0.1058246281
2898	0.007952978645	0.1524896775	0.9717583106	0.1058192931
2899	0.007952508691	0.152481867	0.9717612035	0.1058125794
2900	0.007952182521	0.1524763456	0.9717632486	0.1058084341
2901	0.00795175306	0.1524658915	0.9717671204	0.1058031151
2902	0.00795147171	0.1524610482	0.9717689141	0.1057993216
2903	0.007951360965	0.1524592463	0.9717695814	0.1057978005
2904	0.007951011146	0.1524520378	0.9717722509	0.1057932453
2905	0.007950738743	0.1524484997	0.9717735611	0.1057892127
2906	0.007950435742	0.1524447992	0.9717749314	0.1057847943
2907	0.007949972263	0.1524292068	0.971780705	0.105778853
2908	0.007949402774	0.1524180369	0.9717848406	0.1057714506
2909	0.007949007314	0.1524124735	0.9717869003	0.1057659045
2910	0.007948902641	0.1524093246	0.9717880661	0.1057646769
2911	0.007948682145	0.1524046099	0.9717898115	0.1057615648
2912	0.007948194583	0.1523905126	0.9717950301	0.1057552306
2913	0.007948008046	0.1523864125	0.9717965478	0.1057524864
2914	0.007947637953	0.1523745418	0.9718009416	0.1057478347
2915	0.00794745705	0.1523711577	0.9718021942	0.1057453717
2916	0.007947309894	0.1523684625	0.9718031917	0.1057433178
2917	0.007946975441	0.1523628372	0.9718052737	0.1057387005
2918	0.007946815535	0.1523598627	0.9718063745	0.1057365434
2919	0.007946752644	0.1523576385	0.9718071977	0.1057358003
2920	0.007946415229	0.1523529793	0.971808922	0.1057311322
2921	0.007945902396	0.1523457176	0.9718116093	0.1057236538
2922	0.00794528117	0.1523347237	0.9718156775	0.1057150627
2923	0.007945006819	0.1523297756	0.9718175084	0.1057112921
2924	0.007944690343	0.1523232022	0.9718199406	0.1057070824
2925	0.007944510036	0.1523208188	0.9718208225	0.1057044311
2926	0.007944154349	0.1523131423	0.9718236627	0.1056997735
2927	0.007944010736	0.1523098123	0.9718248948	0.1056979899
2928	0.007943944174	0.1523075725	0.9718257234	0.1056971927
2929	0.007943544565	0.152299326	0.9718287742	0.1056918425
2930	0.007943300314	0.1522946891	0.9718304896	0.1056887243
2931	0.007942938255	0.1522883026	0.9718328521	0.1056839506
2932	0.007942670023	0.1522786284	0.9718364307	0.1056805006
2933	0.007942423704	0.1522700081	0.9718396192	0.105677383
2934	0.00794162638	0.1522610544	0.9718429309	0.1056660592
2935	0.007941452009	0.1522557714	0.9718448848	0.1056638103
2936	0.00794119223	0.1522469926	0.9718481314	0.1056605244
2937	0.007941086685	0.1522445152	0.9718490476	0.10565901
2938	0.007940699196	0.1522388448	0.9718511446	0.1056538765
2939	0.007940333446	0.1522310983	0.9718540091	0.1056488327
2940	0.007940191516	0.152228713	0.9718548912	0.1056469885
2941	0.007939946414	0.1522241256	0.9718565874	0.1056436225
2942	0.007939640043	0.1522186661	0.9718586061	0.1056395391
2943	0.007939369978	0.152212403	0.9718609219	0.1056360713
2944	0.007939096341	0.1522053129	0.9718635432	0.1056325358
2945	0.007938775377	0.1522009379	0.9718651607	0.1056283835
2946	0.007938347	0.1521937224	0.9718678283	0.1056226332
2947	0.007938011626	0.1521836332	0.971871558	0.1056183841
2948	0.007937526097	0.1521747143	0.9718748549	0.1056118559
2949	0.00793686353	0.152164548	0.9718786127	0.1056028883
2950	0.007936520716	0.1521546112	0.9718822854	0.10559873
2951	0.007936097203	0.1521496042	0.9718841359	0.1055923815
2952	0.007936063619	0.1521487296	0.9718844592	0.1055919517
2953	0.007935614771	0.1521429398	0.9718865989	0.1055858652
2954	0.007935581708	0.152142086	0.9718869145	0.1055854423
2955	0.007935179486	0.1521315019	0.9718908258	0.1055805172
2956	0.007934653779	0.1521213405	0.9718945807	0.105573596
2957	0.00793439669	0.1521171605	0.9718961252	0.105569881
2958	0.007934045021	0.1521079779	0.9718995182	0.1055655696
2959	0.007933665039	0.1521015924	0.9719018774	0.1055603256
2960	0.007933284596	0.1520962843	0.9719038385	0.1055551531
2961	0.007933062314	0.1520906665	0.971905914	0.1055524279
2962	0.007932729979	0.1520852755	0.9719079056	0.1055477759
2963	0.007932598675	0.1520824805	0.9719089381	0.1055459659
2964	0.007932329772	0.1520761378	0.9719112812	0.1055422885
2965	0.007931928346	0.1520685627	0.9719140794	0.1055370928
2966	0.007931442586	0.1520578746	0.9719180273	0.1055309301
2967	0.007931243677	0.15205153	0.9719203707	0.1055283422
2968	0.00793104014	0.1520495613	0.9719210978	0.105525406
2969	0.00793066219	0.1520406107	0.9719244035	0.105520898
2970	0.007930459888	0.1520351252	0.9719264294	0.105518195
2971	0.007930002748	0.1520220825	0.9719312459	0.1055127207
2972	0.007929770691	0.1520168584	0.971933175	0.1055098166
2973	0.007929526757	0.1520123142	0.9719348529	0.1055064641
2974	0.007929269295	0.152007437	0.9719366538	0.1055030132
2975	0.007929028078	0.1520036465	0.9719380534	0.1054994721
2976	0.007928774469	0.1519979898	0.971940142	0.1054961546
2977	0.007928431816	0.1519902062	0.9719430157	0.1054918384
2978	0.007928261114	0.1519861079	0.9719445287	0.1054895418
2979	0.007928017577	0.1519816238	0.9719461842	0.1054864046
2980	0.007927713118	0.1519760416	0.9719482449	0.1054826395
2981	0.007927328651	0.1519658629	0.9719520024	0.1054776223
2982	0.007927219729	0.1519635317	0.9719528629	0.1054761921
2983	0.007927068875	0.1519587957	0.9719546111	0.1054741289
2984	0.007926859964	0.1519542139	0.9719563023	0.1054713844
2985	0.007926519947	0.1519494931	0.9719580447	0.1054666639
2986	0.007926330256	0.1519442385	0.9719599841	0.1054641578
2987	0.007926157225	0.1519409388	0.971961202	0.1054617802
2988	0.007925582501	0.1519329012	0.9719641684	0.1054535751
2989	0.007925518727	0.1519307059	0.9719649786	0.105452669
2990	0.007925344019	0.1519254392	0.9719669222	0.1054505719
2991	0.007924855167	0.1519171854	0.9719699681	0.1054435256
2992	0.007924547426	0.1519077488	0.9719734503	0.1054396575
2993	0.007924420914	0.1519041525	0.9719747772	0.105438114
2994	0.007923826277	0.1518964243	0.9719776288	0.1054295667
2995	0.007923643369	0.151892523	0.9719790682	0.1054271253
2996	0.007923165871	0.1518844328	0.9719820531	0.1054203985
2997	0.007922705997	0.1518745432	0.9719857016	0.1054145044
2998	0.007922167914	0.1518651637	0.9719891617	0.1054071853
2999	0.007921852085	0.1518600851	0.9719910351	0.1054028262
3000	0.00792150579	0.1518517598	0.9719941061	0.1053986014
3001	0.007921180219	0.1518440686	0.971996943	0.1053946234
3002	0.007920830214	0.1518349944	0.9720002898	0.1053901685
3003	0.007920366978	0.1518260955	0.9720035717	0.1053839858
3004	0.007920299041	0.1518239209	0.9720043737	0.105383167
3005	0.0079199715	0.1518185405	0.9720063579	0.1053788643
3006	0.007919362537	0.1518117036	0.9720088792	0.1053700782
3007	0.00791888058	0.1517970568	0.9720142801	0.1053642971
3008	0.007918479668	0.1517906626	0.9720166377	0.1053588151
3009	0.007918313877	0.1517867379	0.9720180848	0.1053566635
3010	0.007918037039	0.1517779579	0.9720213219	0.1053533574
3011	0.007917618807	0.1517725398	0.9720233194	0.1053473807
3012	0.007916919655	0.1517647558	0.972026189	0.1053377032
3013	0.007916573214	0.1517562206	0.9720293354	0.105333269
3014	0.007916198294	0.1517481653	0.9720323047	0.1053283728
3015	0.007915898953	0.1517382061	0.9720359756	0.1053248633
3016	0.007915724733	0.1517330762	0.9720378664	0.1053225442
3017	0.00791554599	0.1517283756	0.9720395989	0.1053201242
3018	0.007915261505	0.1517229609	0.9720415944	0.1053162921
3019	0.007915144756	0.1517200534	0.972042666	0.105314609
3020	0.007915065513	0.1517171633	0.9720437311	0.1053134699
3021	0.00791483217	0.1517097376	0.9720464676	0.1053106984
3022	0.007914681961	0.1517059623	0.9720478589	0.105308681
3023	0.007914416632	0.1517029661	0.972048963	0.1053047844
3024	0.007914112388	0.1516941994	0.9720521934	0.1053008232
3025	0.007913806173	0.1516885239	0.9720542846	0.1052967934
3026	0.007913575335	0.151682717	0.9720564242	0.1052937875
3027	0.0079130955	0.1516750146	0.9720592621	0.1052870457
3028	0.007913020842	0.1516725753	0.9720601608	0.1052861134
3029	0.007912781786	0.1516664428	0.9720624201	0.1052829735
3030	0.007912315559	0.151660257	0.9720646989	0.1052761718
3031	0.007911962385	0.1516539492	0.9720670226	0.1052715583
3032	0.007911631015	0.1516465054	0.9720697647	0.1052672506
3033	0.007911237335	0.1516370908	0.9720732325	0.1052622718
3034	0.007911011469	0.1516322061	0.9720750317	0.1052595363
3035	0.007910654251	0.1516257048	0.9720774263	0.1052547374
3036	0.007910354414	0.1516191637	0.9720798354	0.1052510905
3037	0.007909871978	0.1516072444	0.972084225	0.1052449256
3038	0.007909620969	0.1515991496	0.9720872059	0.1052419364
3039	0.007909349938	0.1515936957	0.9720892143	0.1052380969
3040	0.007909165367	0.1515898748	0.9720906212	0.1052356782
3041	0.007908881977	0.1515793049	0.9720945132	0.1052323828
3042	0.007908770553	0.1515766619	0.9720954863	0.105230718
3043	0.007908542435	0.1515732572	0.9720967399	0.1052275156
3044	0.007908382192	0.1515690772	0.9720982788	0.1052253782
3045	0.007908163373	0.1515636474	0.9721002779	0.1052225278
3046	0.007907854981	0.151556222	0.9721030116	0.1052186774
3047	0.007907498483	0.1515462949	0.972106666	0.1052143079
3048	0.007907285061	0.1515432861	0.9721077736	0.105211132
3049	0.00790706804	0.1515364308	0.972110297	0.1052085814
3050	0.007906863936	0.1515306169	0.972112437	0.1052060566
3051	0.007906529251	0.1515222986	0.9721154987	0.1052018198
3052	0.007906226643	0.1515120212	0.9721192813	0.1051982215
3053	0.007905871758	0.1515059609	0.9721215116	0.1051936194
3054	0.007905791961	0.1515027999	0.972122675	0.1051926735
3055	0.007905553989	0.1514952075	0.9721254689	0.105189758
3056	0.007905405362	0.1514918999	0.9721266861	0.105187556
3057	0.007905188308	0.1514862227	0.9721287752	0.1051847203
3058	0.007904796752	0.1514752025	0.9721328302	0.1051797359
3059	0.007904489686	0.1514664698	0.9721360432	0.1051758206
3060	0.007904317321	0.1514630826	0.9721372894	0.1051733985
3061	0.007904086042	0.1514551838	0.9721401954	0.1051702571
3062	0.007903899846	0.151451018	0.972141728	0.1051679493
3063	0.007903772802	0.1514479834	0.9721428443	0.1051663763
3064	0.007903423261	0.1514436711	0.9721444307	0.1051614426
3065	0.007903251372	0.1514414906	0.9721452328	0.1051589116
3066	0.007902912203	0.1514324026	0.9721485759	0.1051545911
3067	0.00790262404	0.1514254143	0.9721511464	0.1051509256
3068	0.007902270482	0.1514131907	0.9721556423	0.1051465123
3069	0.007901958033	0.1514037675	0.972159108	0.1051426179
3070	0.00790139208	0.1513905607	0.9721639649	0.1051355254
3071	0.007901150944	0.1513833153	0.9721666292	0.1051326778
3072	0.007900993243	0.151379307	0.9721681031	0.1051307827
3073	0.007900660127	0.1513723732	0.9721706527	0.1051261052
3074	0.007900347776	0.1513643912	0.9721735875	0.1051223338
3075	0.007900239288	0.1513619831	0.972174473	0.1051206785
3076	0.007899856297	0.1513540284	0.9721773976	0.1051159349
3077	0.007899399779	0.1513466937	0.9721800941	0.1051093358
3078	0.007899090176	0.1513389295	0.9721829484	0.1051053778
3079	0.007898951841	0.1513370779	0.972183629	0.1051034145
3080	0.007898736639	0.1513334386	0.9721849669	0.105100319
3081	0.007898561243	0.1513310987	0.972185827	0.105097828
3082	0.007898319664	0.1513272125	0.9721872555	0.1050945524
3083	0.007897779655	0.1513137844	0.9721921913	0.1050876499
3084	0.007897705246	0.1513107824	0.9721932947	0.1050867485
3085	0.007897539391	0.1513028293	0.9721962177	0.1050847504
3086	0.007897427811	0.1513004459	0.9721970936	0.1050832293
3087	0.007897330542	0.1512979909	0.9721979959	0.1050818882
3088	0.007897044925	0.1512903504	0.9722008038	0.1050783148
3089	0.007896892912	0.1512860174	0.9722023961	0.105076353
3090	0.0078967127	0.1512827598	0.9722035932	0.1050739023
3091	0.00789661475	0.1512803568	0.9722044763	0.105072429
3092	0.007896438401	0.1512772262	0.9722056267	0.1050698496
3093	0.007895707717	0.1512687146	0.9722087543	0.105059203
3094	0.007895576606	0.1512647159	0.9722102236	0.105057635
3095	0.007895359532	0.1512602073	0.9722118801	0.1050547217
3096	0.007895154194	0.1512556602	0.9722135508	0.1050522471
3097	0.007894527612	0.1512465301	0.9722169052	0.1050437444
3098	0.007894114263	0.1512420864	0.9722185377	0.1050377944
3099	0.007893896679	0.1512316621	0.9722223672	0.1050348777
3100	0.007893399925	0.1512198169	0.9722267185	0.1050288347
3101	0.007893166257	0.1512129284	0.9722292487	0.1050260571
3102	0.007892982191	0.1512102831	0.9722302203	0.1050233775
3103	0.007892799891	0.1512055593	0.9722319553	0.1050211791
3104	0.007892581567	0.1511987313	0.9722344631	0.1050186084
3105	0.007892522896	0.1511966694	0.9722352204	0.105017805
3106	0.007892270898	0.1511907292	0.972237402	0.1050145092
3107	0.00789207374	0.1511869963	0.9722387729	0.1050118177
3108	0.007891657486	0.1511770848	0.9722424127	0.1050064281
3109	0.00789116703	0.1511669289	0.9722461421	0.1050002516
3110	0.007890944143	0.1511636484	0.9722473466	0.1049970942
3111	0.007890763794	0.1511606031	0.9722484648	0.1049947964
3112	0.007890441958	0.1511534944	0.9722510749	0.1049905172
3113	0.007890197769	0.1511458351	0.9722538871	0.1049873947
3114	0.007890027901	0.1511408263	0.9722557259	0.1049851451
3115	0.007889762212	0.1511329866	0.9722586041	0.1049818253
3116	0.007889496444	0.1511218262	0.9722627011	0.1049784184
3117	0.007889196984	0.1511150104	0.972265203	0.1049744696
3118	0.007888881625	0.1511105925	0.9722668246	0.1049701776
3119	0.007888658937	0.1511038974	0.9722692821	0.1049672429
3120	0.007888266477	0.151099462	0.97227091	0.1049617509
3121	0.007888119736	0.1510944072	0.9722727653	0.1049597724
3122	0.007887894412	0.1510900084	0.9722743797	0.1049566125
3123	0.007887630902	0.1510820878	0.9722772865	0.1049531007
3124	0.007887386587	0.151075786	0.9722795992	0.1049498051
3125	0.007887080397	0.1510672479	0.9722827323	0.1049458397
3126	0.007886770916	0.1510606516	0.9722851528	0.1049418377
3127	0.007886529128	0.1510534366	0.9722878002	0.1049389388
3128	0.007886225893	0.1510441792	0.9722911968	0.1049350196
3129	0.007885823242	0.1510369054	0.9722938655	0.1049295003
3130	0.007885626726	0.1510330309	0.9722952869	0.104927159
3131	0.00788544553	0.1510301194	0.9722963551	0.1049247429
3132	0.007885318733	0.1510268201	0.9722975654	0.104922964
3133	0.007884975432	0.1510230924	0.9722989329	0.1049178602
3134	0.007884662094	0.1510158747	0.9723015806	0.1049137088
3135	0.007884528911	0.1510124468	0.9723028381	0.1049119999
3136	0.007884114813	0.1510052737	0.9723054692	0.1049060916
3137	0.007883792569	0.1509936315	0.9723097395	0.1049021315
3138	0.007883536503	0.1509877988	0.9723118787	0.1048988836
3139	0.00788339513	0.1509829808	0.9723136457	0.1048969755
3140	0.007883171683	0.1509761819	0.9723161392	0.104894303
3141	0.007882996921	0.1509720472	0.9723176555	0.1048919511
3142	0.007882730771	0.1509679926	0.9723191423	0.1048881901
3143	0.007882565617	0.1509647532	0.9723203303	0.10488606
3144	0.007882356813	0.1509607688	0.9723217913	0.1048831918
3145	0.007882103357	0.1509558786	0.9723235845	0.1048797141
3146	0.007881995545	0.1509530139	0.972324635	0.1048782927
3147	0.007881801823	0.150949394	0.9723259622	0.104875685
3148	0.007881384622	0.1509414572	0.9723288723	0.1048701558
3149	0.007880990471	0.1509295498	0.972333238	0.104865245
3150	0.007880614015	0.1509170405	0.9723378239	0.104860338
3151	0.007880409488	0.1509132578	0.9723392106	0.1048575926
3152	0.007880124681	0.150906011	0.9723418671	0.1048540229
3153	0.007879750015	0.1508968643	0.9723452198	0.1048496156
3154	0.007879565969	0.1508926148	0.9723467774	0.1048472827
3155	0.007879321897	0.1508844613	0.9723497658	0.1048440526
3156	0.007879143639	0.1508792013	0.9723516936	0.1048417387
3157	0.007878796931	0.1508717607	0.9723544205	0.1048366973
3158	0.007878469425	0.1508645771	0.972357053	0.1048323223
3159	0.007878307335	0.1508619857	0.9723580027	0.1048299178
3160	0.007878115874	0.1508596604	0.9723588548	0.1048272958
3161	0.007877883015	0.1508550773	0.9723605342	0.1048242344
3162	0.007877707687	0.1508488647	0.9723628107	0.1048220982
3163	0.007877437264	0.1508456503	0.9723639885	0.1048184168
3164	0.007877017572	0.1508353916	0.9723677473	0.1048131597
3165	0.007876593322	0.1508291418	0.9723700372	0.10480732
3166	0.007876422953	0.1508256659	0.9723713106	0.104805251
3167	0.007876176752	0.1508185688	0.9723739107	0.1048021595
3168	0.007876015509	0.150816531	0.9723746572	0.1047998083
3169	0.007875839694	0.1508115452	0.9723764837	0.1047974401
3170	0.007875460849	0.1508009882	0.9723803509	0.1047925437
3171	0.00787515656	0.1507966259	0.9723819489	0.1047884266
3172	0.007875021698	0.1507920444	0.972383627	0.1047866024
3173	0.007874893628	0.1507884309	0.9723849505	0.1047849751
3174	0.007874659261	0.1507830212	0.9723869319	0.1047818359
3175	0.007874226555	0.1507728377	0.9723906617	0.1047764149
3176	0.007873671963	0.1507654269	0.9723933757	0.1047687801
3177	0.007873500351	0.1507587384	0.9723958251	0.1047664751
3178	0.007873303043	0.1507529016	0.9723979625	0.1047639748
3179	0.007873209974	0.150750627	0.9723987955	0.104762553
3180	0.007873043814	0.1507471575	0.9724000659	0.1047602995
3181	0.007872865786	0.1507434991	0.9724014055	0.1047579195
3182	0.007872466918	0.1507335828	0.9724050364	0.104752904
3183	0.007872137385	0.1507267211	0.9724075487	0.1047486506
3184	0.0078719309	0.150721959	0.9724092922	0.1047459651
3185	0.007871678158	0.150718213	0.9724106637	0.104742227
3186	0.007871336379	0.1507078599	0.9724144539	0.1047379399
3187	0.007871191796	0.1507055329	0.9724153057	0.1047358568
3188	0.007871081457	0.1507030263	0.9724162233	0.1047341515
3189	0.007870823586	0.1506983298	0.9724179425	0.1047305755
3190	0.007870449608	0.1506909031	0.9724206611	0.1047257903
3191	0.007870188009	0.1506865378	0.9724222589	0.1047218629
3192	0.00787004266	0.1506834559	0.9724233869	0.104719673
3193	0.00786993091	0.1506808143	0.9724243538	0.1047181037
3194	0.007869539893	0.1506752421	0.9724263933	0.1047129036
3195	0.00786929032	0.1506707786	0.9724280269	0.1047095621
3196	0.007868972518	0.1506661482	0.9724297215	0.1047049425
3197	0.007868661881	0.1506591838	0.9724322703	0.1047007145
3198	0.007868342284	0.1506526968	0.9724346443	0.1046962186
3199	0.007868037471	0.1506438386	0.9724378858	0.1046923052
3200	0.007867860371	0.1506400093	0.972439287	0.1046899526
3201	0.007867662478	0.1506346697	0.9724412408	0.10468739
3202	0.00786747609	0.1506304399	0.9724427885	0.1046850377
3203	0.007867198534	0.1506227204	0.9724456129	0.1046814573
3204	0.007866875813	0.1506131435	0.9724491167	0.1046773296
3205	0.007866610056	0.15060597	0.9724517411	0.1046740493
3206	0.007866308667	0.1505971076	0.9724549831	0.1046703531
3207	0.007866161898	0.1505940929	0.9724560859	0.104668327
3208	0.007866001516	0.1505903044	0.9724574717	0.1046661207
3209	0.007865351101	0.1505830486	0.9724601258	0.1046568503
3210	0.007865218611	0.1505788819	0.9724616499	0.1046550392
3211	0.007865118013	0.1505763086	0.9724625911	0.1046537261
3212	0.007864914598	0.1505723057	0.9724640552	0.1046508283
3213	0.007864820144	0.1505700757	0.9724648708	0.1046495064
3214	0.007864706432	0.1505671227	0.9724659508	0.1046480155
3215	0.007864383437	0.1505575955	0.9724694352	0.1046437966
3216	0.0078641891	0.1505537526	0.9724708406	0.1046412291
